ticker,industry,Rank_in_Industry,Score_industry,Score_global,ROA,DE,BV,PB,EPS,Market_Cap
TDB,Sản xuất & Phân phối Điện,1,1.0,0.3866075914129448,0.290137797,0.213814033,91910369560.0,3.510115361,3932.974588,322616000000.0
DRL,Sản xuất & Phân phối Điện,2,0.834061674976634,0.34184570475514026,0.351758916,0.122033828,113000000000.0,3.853176261,4711.834425,437000000000.0
NTH,Sản xuất & Phân phối Điện,3,0.6932699688536154,0.3038671221043266,0.251526546,0.092752114,187000000000.0,3.270983672,4747.615661,610315994500.0
AVC,Sản xuất & Phân phối Điện,4,0.5496408356868037,0.26512314310691143,0.235617244,0.162198143,1090000000000.0,3.595700504,3960.108471,3887696293600.0
SHP,Sản xuất & Phân phối Điện,5,0.4413567904448757,0.23591350657909158,0.204872893,0.079014524,1340000000000.0,2.612026446,2924.033012,3491619144000.0
DNC,Sản xuất & Phân phối Điện,6,0.432295983176301,0.233469352536154,0.207854151,0.52136935,133000000000.0,3.77254584,4199.490125,502737518100.0
TMP,Sản xuất & Phân phối Điện,7,0.42951487119283044,0.23271914718504388,0.175390195,0.314971993,1540000000000.0,2.613798427,5073.615675,4060000000000.0
SEB,Sản xuất & Phân phối Điện,8,0.4130232636167597,0.22827053370758998,0.191583032,0.060364487,657000000000.0,2.312514531,4172.740294,1519998527500.0
SP2,Sản xuất & Phân phối Điện,9,0.3340260530473975,0.20696102497721927,0.089182334,4.100464609,119000000000.0,3.759454845,2601.370183,446039000000.0
VCP,Sản xuất & Phân phối Điện,10,0.3119707677050593,0.20101160863497125,0.069460262,1.344840141,2050000000000.0,0.973695822,3981.102049,2027709723600.0
TBC,Sản xuất & Phân phối Điện,11,0.3091743738579354,0.20025728099897808,0.150426651,0.113551204,1360000000000.0,1.647008471,3600.330807,2247900000000.0
ND2,Sản xuất & Phân phối Điện,12,0.2977724930987076,0.19718162205063994,0.109160681,0.766448472,839000000000.0,2.126956595,3236.508848,1784784372000.0
SBH,Sản xuất & Phân phối Điện,13,0.2971833039648096,0.19702268819839186,0.153578088,0.080773156,1650000000000.0,2.969824903,2202.06018,4894465000000.0
DNH,Sản xuất & Phân phối Điện,14,0.29179199157488767,0.19556838091825923,0.121195853,0.42020531,5270000000000.0,4.075371396,2145.534057,23654400000000.0
GHC,Sản xuất & Phân phối Điện,15,0.29057355556858805,0.195239707633133,0.121522435,0.446142878,1030000000000.0,1.338432432,3807.756878,1382212500000.0
QPH,Sản xuất & Phân phối Điện,16,0.28911267113290157,0.19484563384986958,0.114833259,0.30045856,475000000000.0,1.358151119,3815.448416,637400330000.0
ISH,Sản xuất & Phân phối Điện,17,0.2883889789915718,0.19465041779233264,0.120316918,0.063436271,595000000000.0,1.934517829,1693.188842,1125000000000.0
HJS,Sản xuất & Phân phối Điện,18,0.2882851179333942,0.19462240125719135,0.129665669,0.130207063,322000000000.0,1.760992021,2246.929257,569097290000.0
CHP,Sản xuất & Phân phối Điện,19,0.28607322818647596,0.1940257436849447,0.116371663,0.356333623,1990000000000.0,2.143204535,2135.738836,4260467372000.0
SJD,Sản xuất & Phân phối Điện,20,0.2855732786914355,0.19389088223790724,0.105228854,0.322595221,1030000000000.0,0.94216464,2068.059471,969430611000.0
BHA,Sản xuất & Phân phối Điện,21,0.28406275048481405,0.19348341704040878,0.106218678,0.561563294,986000000000.0,1.733056086,2478.835062,1709400000000.0
VPD,Sản xuất & Phân phối Điện,22,0.28184294013106725,0.19288462288334926,0.1221189,0.238394515,1400000000000.0,1.990009295,1991.077156,2792648279800.0
SBA,Sản xuất & Phân phối Điện,23,0.27199544531542624,0.1902282597632625,0.103432053,0.121726467,979000000000.0,1.786355179,1877.034012,1742061916800.0
S4A,Sản xuất & Phân phối Điện,24,0.26870613154861256,0.18934096690917748,0.084687439,0.87794327,554000000000.0,2.513866245,2087.72476,1384160000000.0
HPD,Sản xuất & Phân phối Điện,25,0.26353322623701664,0.18794557496933112,0.118807174,0.361238562,125000000000.0,1.133325209,2425.890989,140381371000.0
SVH,Sản xuất & Phân phối Điện,26,0.2539931714046655,0.18537214382824413,0.061249714,1.28353378,222000000000.0,0.400054203,2097.702621,88923972000.0
GSM,Sản xuất & Phân phối Điện,27,0.24507569310493263,0.18296665279493482,0.091199565,0.500094818,509000000000.0,1.706455486,2437.193987,885422000000.0
UIC,Sản xuất & Phân phối Điện,28,0.22188154666950255,0.1767100285116594,0.079551955,0.557725861,463000000000.0,1.021880551,6912.205007,469402000000.0
QTP,Sản xuất & Phân phối Điện,29,0.21382509259741703,0.17453679888560572,0.083424942,0.468377607,5060000000000.0,1.157228509,1376.125028,5940000000000.0
PPC,Sản xuất & Phân phối Điện,30,0.2105739797165657,0.17365981072591502,0.077175567,0.223095081,4520000000000.0,0.71746244,1309.073275,3249300600000.0
XMP,Sản xuất & Phân phối Điện,31,0.20412530945316643,0.17192028100977993,0.046342859,1.221851075,173000000000.0,1.362289439,1186.664719,235500000000.0
PIC,Sản xuất & Phân phối Điện,32,0.20183116652868865,0.17130143563124656,0.074328519,0.172210688,370000000000.0,1.506301642,965.9745404,606786016200.0
REE,Sản xuất & Phân phối Điện,33,0.20053836293147095,0.17095270167794605,0.065892356,0.61935825,22500000000000.0,1.471452424,4423.454727,33311975548500.0
HNA,Sản xuất & Phân phối Điện,34,0.1881357805533156,0.167607103326288,0.067266708,0.236569439,3240000000000.0,1.559509707,1146.750831,5057492515000.0
TTA,Sản xuất & Phân phối Điện,35,0.18666845575969632,0.16721129225556083,0.054474666,0.951055552,2180000000000.0,0.835232163,1361.572535,1862130643350.0
VSH,Sản xuất & Phân phối Điện,36,0.17989562005590204,0.16538431886600488,0.052083596,0.837994904,4680000000000.0,2.244727965,1897.761193,10489111322400.0
HIO,Sản xuất & Phân phối Điện,37,0.17108557075427758,0.1630078068201381,0.041700278,0.990940398,254000000000.0,0.694785439,1003.750523,165900000000.0
DTK,Sản xuất & Phân phối Điện,38,0.17008430971604938,0.16273771651338267,0.044376046,0.822018848,8520000000000.0,1.065309256,1009.432802,8875977175000.0
BSA,Sản xuất & Phân phối Điện,39,0.1636351160273612,0.1609980456032018,0.05510391,0.407860061,906000000000.0,1.622698708,1051.784321,1470721450000.0
DTE,Sản xuất & Phân phối Điện,40,0.14701147904753892,0.1565138171754018,0.028734476,1.241129139,758000000000.0,0.247649045,962.1332788,187685781900.0
KHP,Sản xuất & Phân phối Điện,41,0.14110202406092529,0.15491974085648663,0.025551983,2.213870907,703000000000.0,1.064982377,956.1638271,730912200700.0
POW,Sản xuất & Phân phối Điện,42,0.12305548841979468,0.1500516853134373,0.015157873,1.304312852,34700000000000.0,0.97238563,517.2537876,33137483140000.0
SMA,Sản xuất & Phân phối Điện,43,0.12199022322089745,0.14976432987528382,0.030249499,0.788651071,240000000000.0,0.677217357,639.1542999,162822688000.0
HND,Sản xuất & Phân phối Điện,44,0.12006479187306979,0.14924494449673004,0.037096012,0.219635849,5720000000000.0,0.926055023,517.8768283,5300000000000.0
BTP,Sản xuất & Phân phối Điện,45,0.11925657094637102,0.1490269267873777,0.033671037,0.195566664,1060000000000.0,0.499303674,707.8806539,531063568000.0
NT2,Sản xuất & Phân phối Điện,46,0.09945414180487029,0.14368521872411835,0.0095304,1.076314327,4190000000000.0,1.676782234,287.9502009,7024175107600.0
GEG,Sản xuất & Phân phối Điện,47,0.0834586252877746,0.1393704258800273,0.006068016,1.63224655,5760000000000.0,0.910612825,256.9668965,5249217635150.0
PGV,Sản xuất & Phân phối Điện,48,0.047667002663487765,0.1297156306120767,-0.015842525,2.793286504,14600000000000.0,1.704131701,-779.3439327,23705175770600.0
NBP,Sản xuất & Phân phối Điện,49,0.02576005099131554,0.12380622729834735,-0.027559634,1.087677263,228000000000.0,0.50817225,-1018.986359,127368450000.0
TTE,Sản xuất & Phân phối Điện,50,0.02153031984157626,0.12266525672213506,-0.020463917,2.131585068,292000000000.0,3.809020988,-657.8340894,1113974640000.0
BGE,Sản xuất & Phân phối Điện,51,0.0,0.116857449898008,-0.041757806,1.047437105,8960000000000.0,0.374790916,-1049.341913,3358000000000.0
PLX,Sản xuất Dầu khí,1,1.0,0.1735887121622248,0.038894693,1.773123575,29300000000000.0,1.898348778,2443.160594,54860430634400.0
OIL,Sản xuất Dầu khí,2,0.4894611500569585,0.15843908558308864,0.011367871,2.64544513,11400000000000.0,0.20937172,2355.367406,2376826044800.0
BSR,Sản xuất Dầu khí,3,0.0,0.14391491440750673,0.00668755,0.591466264,55500000000000.0,1.767133456,118.0459778,98143073845600.0
SLS,Sản xuất thực phẩm,1,1.0,0.7672028422130087,0.309338016,0.10172045,1540000000000.0,1.023309354,53686.21668,1575523950500.0
SGC,Sản xuất thực phẩm,2,0.28272296519494844,0.27565533169672785,0.222437054,0.30130834,346000000000.0,1.734455814,14018.55961,571806400000.0
MCH,Sản xuất thực phẩm,3,0.2773693577693037,0.27198652275030405,0.283890637,1.4629579,11300000000000.0,16.58758162,7418.868133,184484864908800.0
VNH,Sản xuất thực phẩm,4,0.27490338972485723,0.27029660324299704,0.156159866,0.102826562,6128621740.0,1.440026563,131.5524153,8825378100.0
QNS,Sản xuất thực phẩm,5,0.2515472250391911,0.254290703082583,0.172118355,0.380639352,10000000000000.0,1.727684216,6464.589127,17316228006300.0
TFC,Sản xuất thực phẩm,6,0.24859803905240885,0.25226963596414903,0.17679555,1.35723174,388000000000.0,2.214346534,9598.385747,831401703600.0
MLS,Sản xuất thực phẩm,7,0.24857628781509064,0.2522547299152508,0.219629379,2.261904854,42020758355.0,1.932378262,7526.024312,83200000000.0
BCF,Sản xuất thực phẩm,8,0.24091941045044737,0.2470074979193988,0.159671232,0.635490284,395000000000.0,3.984841693,2719.641565,1571741478000.0
IDP,Sản xuất thực phẩm,9,0.23462160366896007,0.2426916323682398,0.126030116,1.028789069,3420000000000.0,4.495444888,14162.43408,13596983840000.0
SAF,Sản xuất thực phẩm,10,0.22435283339075882,0.23565447904897133,0.183715825,0.448417925,179000000000.0,3.771262579,3951.315553,669790404000.0
VNM,Sản xuất thực phẩm,11,0.21831806794349917,0.2315188748288301,0.171717605,0.521768356,36200000000000.0,3.52424013,4523.011729,131040206401500.0
ABT,Sản xuất thực phẩm,12,0.2143537151498887,0.22880211735305633,0.131148383,0.375497749,563000000000.0,1.767090725,7054.106677,994156003700.0
CMF,Sản xuất thực phẩm,13,0.21226990523588318,0.2273740895117677,0.131382346,0.61478802,1180000000000.0,2.74836079,30877.26169,3240000000000.0
HNF,Sản xuất thực phẩm,14,0.195062200881075,0.21558170828823525,0.086358475,1.976356254,694000000000.0,1.534926995,5944.707737,906000000000.0
KTS,Sản xuất thực phẩm,15,0.18940809528230115,0.2117069689665883,0.092301324,1.229216765,246000000000.0,0.737473353,9988.423008,181506000000.0
NCS,Sản xuất thực phẩm,16,0.1849413814717437,0.20864594519581478,0.116035284,1.586406918,182000000000.0,4.01286083,3051.356764,732323198400.0
FMC,Sản xuất thực phẩm,17,0.16750862388369395,0.19669933575756807,0.111954561,0.530834048,2470000000000.0,0.959923154,6463.116823,2367077781800.0
NSC,Sản xuất thực phẩm,18,0.16592476650959842,0.19561392369016356,0.104683066,0.417072691,1520000000000.0,0.89863779,12826.40368,1366508967600.0
CAT,Sản xuất thực phẩm,19,0.16363648716951357,0.19404577364714673,0.07349184,1.578780749,173000000000.0,1.011432363,3372.789224,174499564100.0
VHC,Sản xuất thực phẩm,20,0.16344855298909872,0.19391698299299037,0.106476086,0.360319792,8990000000000.0,1.425043014,5803.65021,12748939431200.0
SNC,Sản xuất thực phẩm,21,0.1609113699563951,0.1921782600966292,0.099507262,0.553314426,97234922587.0,1.336968206,3005.843874,130000000000.0
LAF,Sản xuất thực phẩm,22,0.15794338791514254,0.19014431210604388,0.122819073,0.480570506,247000000000.0,1.121084663,2952.0784,277911346750.0
ANT,Sản xuất thực phẩm,23,0.1511869548963365,0.18551415155550185,0.060229011,3.053170413,302000000000.0,3.180602138,3070.090928,957747949200.0
CMN,Sản xuất thực phẩm,24,0.15030636913266,0.18491068912895295,0.076751072,0.873389823,160000000000.0,2.014950725,4802.454296,312000000000.0
APF,Sản xuất thực phẩm,25,0.1436951936437094,0.18038007306919976,0.045748964,1.970237893,1150000000000.0,1.163559816,4764.791978,1332816697300.0
AIG,Sản xuất thực phẩm,26,0.14334814983746447,0.18014224513003235,0.079323276,0.753472972,6010000000000.0,1.276843874,4902.012718,7591757761000.0
PAN,Sản xuất thực phẩm,27,0.14302179972319673,0.17991859850754063,0.048952858,1.690985503,8860000000000.0,0.651853665,5395.734407,5948100950000.0
GCF,Sản xuất thực phẩm,28,0.14234863669577702,0.17945728217613222,0.095884405,0.557260425,427000000000.0,3.129155451,1474.485707,1314692718400.0
HAG,Sản xuất thực phẩm,29,0.13932085229143565,0.1773823518296748,0.047580027,1.389202695,9330000000000.0,2.324101027,836.4091759,21673701893700.0
SPV,Sản xuất thực phẩm,30,0.13877426173480287,0.17700777518167496,0.05302968,1.245335374,179000000000.0,1.543532941,1974.805305,276480000000.0
C22,Sản xuất thực phẩm,31,0.1379599163880067,0.17644970708734792,0.04393207,1.535793315,70205840563.0,0.925350362,2203.131428,64965000000.0
BAF,Sản xuất thực phẩm,32,0.1365216648798934,0.1754640782242943,0.042815818,1.5373502,2940000000000.0,3.940395797,1049.057929,11568023478100.0
CLX,Sản xuất thực phẩm,33,0.13537222246103672,0.17467636924707272,0.082577756,0.32270725,1810000000000.0,0.749134756,2289.109237,1368280000000.0
MCM,Sản xuất thực phẩm,34,0.1350203448991355,0.174435228751607,0.081856168,0.165492049,2310000000000.0,1.2693132,1999.279748,2981000000000.0
SSC,Sản xuất thực phẩm,35,0.1322742766797742,0.17255335754782342,0.080733531,0.374987949,383000000000.0,1.219265863,2836.040819,467012232050.0
DBC,Sản xuất thực phẩm,36,0.12956994432870397,0.17070008779252097,0.054461687,1.087110477,6770000000000.0,1.552872635,1998.312191,10506860009100.0
MSN,Sản xuất thực phẩm,37,0.12653379153803776,0.16861942261939902,0.028948688,2.621499358,40800000000000.0,2.714259448,2954.795164,113648954920200.0
SEA,Sản xuất thực phẩm,38,0.12397952157865616,0.16686899011034514,0.06482692,0.071001298,2420000000000.0,2.064767009,1341.674705,5037500000000.0
OCH,Sản xuất thực phẩm,39,0.12345695130224975,0.16651087447862525,0.045866548,1.012685939,1910000000000.0,0.616353776,883.6779478,1200000000000.0
BLT,Sản xuất thực phẩm,40,0.1202640979888883,0.16432282297067055,0.057353455,0.332610189,74595043884.0,1.233325905,1425.321049,96000000000.0
VSN,Sản xuất thực phẩm,41,0.11664073500196954,0.16183974464877665,0.052732487,0.626321893,1290000000000.0,1.024745952,1372.500156,1310811660000.0
MCF,Sản xuất thực phẩm,42,0.11614541303439224,0.16150030219035075,0.049477167,0.649436667,118000000000.0,0.674195836,895.7485666,80833785000.0
BBC,Sản xuất thực phẩm,43,0.11496188034576846,0.16068923126729273,0.053037171,0.464428989,1500000000000.0,1.115792218,6195.200236,1668989143000.0
HHC,Sản xuất thực phẩm,44,0.11470577587373802,0.1605137237443273,0.046958904,0.469553715,641000000000.0,3.834432147,2694.164791,2458822500000.0
BNA,Sản xuất thực phẩm,45,0.10990351590992543,0.15722275133684505,0.033608267,1.999995964,539000000000.0,0.405787258,1739.26768,224995636800.0
DAT,Sản xuất thực phẩm,46,0.1096949538114091,0.1570798244406262,0.038705736,0.688996797,901000000000.0,0.694885281,850.4709281,625824202640.0
SBT,Sản xuất thực phẩm,47,0.10874357933187147,0.15642785074804516,0.025815322,2.217266741,10600000000000.0,1.976693824,1025.215211,20821991542150.0
TCO,Sản xuất thực phẩm,48,0.10767790739574158,0.155697549397502,0.010920584,4.842232888,334000000000.0,0.796593983,679.9788082,262466812360.0
THP,Sản xuất thực phẩm,49,0.10673589802451952,0.15505199358177302,0.012418897,2.724299979,356000000000.0,0.613558939,761.3647736,218272968500.0
SPD,Sản xuất thực phẩm,50,0.10546834162411352,0.15418334149502683,0.02032197,2.107971074,132000000000.0,0.726251366,695.7381143,96000000000.0
KTC,Sản xuất thực phẩm,51,0.10525454692465595,0.15403682871519342,0.019350264,2.219081793,410000000000.0,0.888718947,700.8974234,364738330000.0
KHS,Sản xuất thực phẩm,52,0.10271106991210013,0.15229379257586267,0.034590522,1.201608814,224000000000.0,1.183797651,1228.720665,261405934800.0
SJ1,Sản xuất thực phẩm,53,0.10244900329206702,0.15211419921316466,0.020177447,1.717382595,629000000000.0,0.932930973,793.416564,573839851200.0
CMM,Sản xuất thực phẩm,54,0.10231677078785364,0.15202358072811437,0.016594102,1.989885374,1100000000000.0,1.671259765,593.7372826,1836999960000.0
BIG,Sản xuất thực phẩm,55,0.10163222441132264,0.15155446342630616,0.027308266,1.201994648,163000000000.0,0.519753792,613.1808564,87942415000.0
TT6,Sản xuất thực phẩm,56,0.10097200554669021,0.1511020176855971,0.031386854,1.037305218,230000000000.0,0.585311308,644.5683662,136834734000.0
CCA,Sản xuất thực phẩm,57,0.10061386640623883,0.15085658615166384,0.01161492,2.151629334,256000000000.0,1.105035647,516.7728053,268037161200.0
LSS,Sản xuất thực phẩm,58,0.09961936860148529,0.15017506019109356,0.033028442,0.768828792,1760000000000.0,0.463335884,1196.58669,814545418500.0
ASM,Sản xuất thực phẩm,59,0.09834712423547426,0.1493031954574749,0.010981188,1.826014467,8090000000000.0,0.326752831,616.3807061,2642690247670.0
NCG,Sản xuất thực phẩm,60,0.09818221250842127,0.14919018201224465,0.026271197,0.883416968,2000000000000.0,0.669251865,828.0465964,1389498170000.0
PSL,Sản xuất thực phẩm,61,0.09794398686165515,0.1490269267873777,0.033015821,0.084234141,149000000000.0,0.874633339,450.206579,129937500000.0
CMX,Sản xuất thực phẩm,62,0.09712315482226139,0.14846441338469268,0.017825648,1.234350281,1660000000000.0,0.380430136,650.1495708,632792727900.0
VOC,Sản xuất thực phẩm,63,0.0959036548396551,0.14762869419749233,0.023330599,0.027969269,2160000000000.0,0.692195105,426.169732,1461600000000.0
VHF,Sản xuất thực phẩm,64,0.09451676047502884,0.1466782602100632,0.013795117,0.567357822,229000000000.0,1.814188839,230.0214567,414950000000.0
VLC,Sản xuất thực phẩm,65,0.09423157036605347,0.14648282039909977,0.017173909,0.134479068,6010000000000.0,0.491643111,550.8463741,2996131715100.0
HSL,Sản xuất thực phẩm,66,0.09406302413473012,0.14636731624046403,0.014863624,0.050864434,447000000000.0,0.595839285,180.8803434,265343457440.0
ANV,Sản xuất thực phẩm,67,0.08992854701791576,0.1435339731450602,0.009837415,0.738578057,2800000000000.0,2.402844722,179.3700906,6720021000000.0
IDI,Sản xuất thực phẩm,68,0.08442204304346705,0.13976038471416344,0.007750189,1.685210234,3490000000000.0,0.502191145,266.0458985,1797476155440.0
CAN,Sản xuất thực phẩm,69,0.08436924540973702,0.13972420267547847,0.00741646,0.964092187,146000000000.0,1.000346984,425.1975324,150000000000.0
KDC,Sản xuất thực phẩm,70,0.08432464075729713,0.13969363525898476,0.004961376,0.855365033,7270000000000.0,2.054326738,230.7646194,14867064010800.0
DMN,Sản xuất thực phẩm,71,0.08394786713154373,0.13943543357570123,0.006558017,2.724923748,155000000000.0,0.588011568,303.2682208,93750000000.0
ACL,Sản xuất thực phẩm,72,0.0837157945546151,0.13927639502865033,0.006469557,1.054537492,810000000000.0,0.823693133,214.6222832,667114952700.0
NSS,Sản xuất thực phẩm,73,0.08330674284168142,0.1389960732820889,0.005252178,0.112371103,165000000000.0,0.229928063,94.01538132,37976585400.0
VSF,Sản xuất thực phẩm,74,0.0832436085238687,0.13895280754898562,0.004713279,1.60456489,2430000000000.0,5.145023403,59.65006837,12450000000000.0
BMV,Sản xuất thực phẩm,75,0.08307582201665858,0.13883782402669878,0.00410091,0.931786961,247000000000.0,0.49072016,80.7189631,121000000000.0
MML,Sản xuất thực phẩm,76,0.08159037775557655,0.13781985413066825,0.002257331,1.512454566,4470000000000.0,2.695646939,74.47899098,12149311830600.0
ICF,Sản xuất thực phẩm,77,0.08151796377314191,0.1377702290749853,0.001482666,1.20350209,85285653875.0,0.405448026,21.75631647,37140300000.0
LTG,Sản xuất thực phẩm,78,0.08151796377314191,0.1377702290749853,0.001438192,2.737721923,3070000000000.0,0.223272925,163.7181435,685041962000.0
BLF,Sản xuất thực phẩm,79,0.08123647347740379,0.1375773247334401,0.000271719,4.020970687,116000000000.0,0.286608868,13.80433991,33350000000.0
KSH,Sản xuất thực phẩm,80,0.08123647347740379,0.1375773247334401,-0.000110638,0.03478108,479000000000.0,0.047985408,-0.954339387,23003870000.0
SSN,Sản xuất thực phẩm,81,0.08123647347740379,0.1375773247334401,6.11e-05,1.399367192,452000000000.0,0.131482088,1.671634571,59400000000.0
FCS,Sản xuất thực phẩm,82,0.08097433779733852,0.1373976840441371,-0.002062159,10.80258607,60810009981.0,3.244778287,-50.25613508,203205000000.0
AAM,Sản xuất thực phẩm,83,0.06250921313528571,0.12474359696400114,-0.031112345,0.030626165,196000000000.0,0.418170487,-509.9201486,82103633150.0
CNA,Sản xuất thực phẩm,84,0.0622421463580268,0.1245605770105756,-0.021336637,0.965939163,29131192391.0,2.52210774,-730.1245227,73472005800.0
TAR,Sản xuất thực phẩm,85,0.0567405852801652,0.12079037592988559,-0.022241042,1.193170201,1190000000000.0,0.256234015,-742.429633,305447130300.0
MPC,Sản xuất thực phẩm,86,0.056687989862866134,0.12075433246943247,-0.019987933,0.941189696,4910000000000.0,1.363415811,-475.252057,6658143800000.0
PRO,Sản xuất thực phẩm,87,0.0474737301759912,0.11443983166910376,-0.066291479,0.152471277,45766790386.0,0.812816448,-1165.512727,37200000000.0
HAF,Sản xuất thực phẩm,88,0.046526086760973105,0.1137904148623383,-0.069199199,0.94846212,143000000000.0,2.076784736,-1330.9306,311750000000.0
SPH,Sản xuất thực phẩm,89,0.03143387939897803,0.10344777652734624,-0.27971027,0.722629639,58394650355.0,1.712485637,-2813.671489,100000000000.0
HKB,Sản xuất thực phẩm,90,0.0069206379255512904,0.08664893558268633,-0.219517473,2.071282282,87503087579.0,0.294846733,-1143.306079,25799999500.0
HNG,Sản xuất thực phẩm,91,0.0,0.08190624596846513,-0.076779918,9.207366935,1640000000000.0,4.134291614,-1156.352121,7094744928000.0
MEF,Thiết bị và Dịch vụ Y tế,1,1.0,0.32746091616321205,0.159721887,0.281932068,215000000000.0,0.021182993,10632.48553,4548606700.0
TTD,Thiết bị và Dịch vụ Y tế,2,0.5765683314346781,0.2374308008602716,0.21460167,0.211692477,324000000000.0,3.838608784,5419.280646,1244160000000.0
SRA,Thiết bị và Dịch vụ Y tế,3,0.25689035217240996,0.16946081309268665,0.039929815,0.112017957,664000000000.0,0.162630602,682.5694417,107999935000.0
JVC,Thiết bị và Dịch vụ Y tế,4,0.21605767416765675,0.16077896196579425,0.048709052,0.534428131,540000000000.0,1.13817277,358.5425311,644625979830.0
YTC,Thiết bị và Dịch vụ Y tế,5,0.1690295224931543,0.1507798281454894,0.009344084,4.726281633,180000000000.0,1.567627525,1006.905156,281666000000.0
TNH,Thiết bị và Dịch vụ Y tế,6,0.14936193060269018,0.14659810132371176,0.017711502,0.375926976,1850000000000.0,1.044657106,271.7708925,1931569335950.0
DTH,Thiết bị và Dịch vụ Y tế,7,0.14078831294673902,0.14477517724072117,0.00910363,1.773737025,127000000000.0,0.880202816,430.3169058,112074210000.0
DNM,Thiết bị và Dịch vụ Y tế,8,0.11954464968183383,0.14025834584812258,-0.000892466,65.64552933,4411465788.0,12.74130906,-49.94963345,56207849000.0
CVN,Thiết bị và Dịch vụ Y tế,9,0.10873100520230869,0.13795914687078753,0.002934678,0.162235296,405000000000.0,0.088083751,46.46650587,35639989200.0
AMV,Thiết bị và Dịch vụ Y tế,10,0.10437587021415715,0.13703315730918567,-0.006680777,0.169145193,1670000000000.0,0.156758392,-99.65396845,262211300000.0
MRF,Thiết bị và Dịch vụ Y tế,11,0.0,0.11484074155987647,-0.081926591,0.171534687,74168222438.0,2.290796441,-1047.450594,169904300000.0
KST,Thiết bị và Phần cứng,1,1.0,0.17909639132645244,0.047554409,1.797736161,77706400679.0,1.079554313,1725.365383,83888280000.0
ST8,Thiết bị và Phần cứng,2,0.7461107715194577,0.16530201059459187,0.046292934,0.686158798,307000000000.0,0.37443456,931.8473477,113943595860.0
ELC,Thiết bị và Phần cứng,3,0.6703728528745998,0.16118699676797765,0.049874954,0.593704803,1250000000000.0,2.093895108,901.5692359,2614611446250.0
PMJ,Thiết bị và Phần cứng,4,0.5225963940028842,0.15315796477996324,0.01745708,2.248295568,40346290731.0,0.798586423,1271.037176,32220000000.0
VTC,Thiết bị và Phần cứng,5,0.5170234180774138,0.15285517228976775,0.013927315,2.205360934,80499624697.0,0.664716301,792.4830835,53055943200.0
CKV,Thiết bị và Phần cứng,6,0.4412729372849978,0.148739475933031,0.013942376,1.57964919,77127367394.0,0.813913428,684.9374911,62775000000.0
SAM,Thiết bị và Phần cứng,7,0.39819371006119925,0.1463988832835679,0.014947037,0.362107098,4680000000000.0,0.58853109,250.8042924,2754717039750.0
SMT,Thiết bị và Phần cứng,8,0.34546428067465057,0.1435339731450602,0.010158719,0.696199185,69360038292.0,1.012108831,182.1681183,70199907300.0
ONE,Thiết bị và Phần cứng,9,0.2605920403107846,0.13892267079028198,0.003776563,2.313712533,102000000000.0,0.654601176,160.5883628,67662635000.0
POT,Thiết bị và Phần cứng,10,0.2394244150738337,0.13777258544221369,0.001322625,7.278807993,307000000000.0,1.329996459,172.8914122,437175135000.0
VTE,Thiết bị và Phần cứng,11,0.23757622774659706,0.13767216921026765,0.001298822,0.838816476,169000000000.0,0.653636769,25.94238712,112320000000.0
VEC,Thiết bị và Phần cứng,12,0.2358305900470538,0.1375773247334401,0.000446132,0.354745076,551000000000.0,3.753941431,7.599326826,1927200000000.0
VIE,Thiết bị và Phần cứng,13,0.2358305900470538,0.1375773247334401,0.000424785,1.373006641,45963166443.0,0.980025422,9.154215446,45045071600.0
LTC,Thiết bị và Phần cứng,14,0.17585445008382236,0.13431868428448707,-0.009358709,5.218611754,36605575591.0,0.263091069,-464.5394429,9630600000.0
PMT,Thiết bị và Phần cứng,15,0.0,0.12476411100713307,-0.035760926,0.297695681,75513968142.0,0.463490409,-700.8723174,35000000000.0
TOS,"Thiết bị, Dịch vụ và Phân phối Dầu khí",1,1.0,0.22413072620440333,0.086603654,2.713306725,1520000000000.0,4.4271772,10895.85696,6713952405200.0
PEQ,"Thiết bị, Dịch vụ và Phân phối Dầu khí",2,0.645619070134715,0.19407564100833935,0.075565364,1.598804536,101000000000.0,1.97548172,4006.161231,200110214200.0
POS,"Thiết bị, Dịch vụ và Phân phối Dầu khí",3,0.46484260217842477,0.17874396910394186,0.039406059,1.754789103,798000000000.0,0.979760719,1883.563477,814199380500.0
PVS,"Thiết bị, Dịch vụ và Phân phối Dầu khí",4,0.17149702153486202,0.15386529851215053,0.036818421,1.311933527,14700000000000.0,1.273386635,2453.275249,18411123564000.0
PVD,"Thiết bị, Dịch vụ và Phân phối Dầu khí",5,0.11957521410195432,0.14946180437796308,0.029556798,0.471097319,16100000000000.0,1.022326328,1254.675034,15798806570400.0
PVB,"Thiết bị, Dịch vụ và Phân phối Dầu khí",6,0.11417406835070777,0.14900373261949745,0.031999261,0.189069046,382000000000.0,1.980178916,672.5284088,762479929400.0
PVC,"Thiết bị, Dịch vụ và Phân phối Dầu khí",7,0.004758692256386928,0.13972420267547847,0.007500956,0.989719632,1040000000000.0,1.001160918,190.815914,990572448600.0
PTV,"Thiết bị, Dịch vụ và Phân phối Dầu khí",8,0.0,0.13932061746777014,0.006801416,0.438933209,228000000000.0,0.324684106,111.5271682,72000000000.0
